NU_ANO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_ESCOLA,NU_NOTA_REDACAO,TP_ST_CONCLUSAO
2019,373.1,451.4,516.4,421.3,1,640,1
2019,588.3,515.2,583.5,567.7,3,640,2
2019,446.2,521.6,468.7,441.4,1,440,1
2019,424.9,515.5,515.5,443.4,1,320,1
2019,556.4,546.8,577.8,655.4,1,580,1
2019,464.4,496.0,553.9,570.1,1,540,3
2019,425.1,523.4,523.8,421.1,1,500,1
2019,431.3,529.5,507.6,412.5,1,520,1
2019,407.1,591.0,575.0,511.8,2,760,2
2019,377.3,447.0,458.1,438.8,1,460,1
2019,612.2,612.9,590.1,776.7,1,780,1
2019,519.4,437.6,524.7,475.4,1,620,1
2019,539.2,583.5,568.9,591.0,1,920,1
2019,429.8,472.8,499.6,474.2,2,620,2
2019,408.7,502.2,518.3,372.0,1,280,1
2019,714.9,695.2,661.2,945.1,3,940,2
2019,619.5,599.1,624.3,761.7,3,820,2
2019,398.2,483.7,546.7,571.1,1,560,1
2019,437.2,380.6,410.9,475.4,1,540,1
2019,354.6,487.7,354.1,406.7,1,320,3
2019,383.9,588.5,555.5,508.8,1,660,1
2019,550.7,618.4,577.6,615.5,2,440,2
2019,445.8,391.1,507.9,670.8,2,600,2
2019,526.9,471.4,450.7,425.9,1,320,1
2019,420.4,467.5,455.7,567.5,1,640,1
2019,447.6,350.8,523.7,602.8,1,540,1
2019,422.2,516.8,507.0,513.5,1,600,1
2019,390.5,417.4,540.5,523.9,1,580,1
2019,483.3,605.8,609.7,608.7,1,880,1
2019,539.2,525.7,502.0,477.4,1,640,1
2019,355.3,422.8,405.0,413.4,1,180,1
2019,371.5,430.1,526.6,460.5,1,500,1
2019,560.5,496.3,468.4,562.0,2,660,2
2019,616.5,645.7,600.5,398.5,1,720,1
2019,458.5,511.6,502.3,498.7,1,440,1
2019,426.8,350.3,487.5,376.4,2,560,2
2019,569.1,490.9,537.2,589.1,1,540,1
2019,388.6,479.0,522.0,452.6,2,600,2
2019,491.1,459.5,522.7,478.2,1,540,1
2019,492.2,543.0,534.0,647.5,1,620,1
2019,503.2,586.4,548.1,631.9,2,600,2
2019,470.0,405.1,521.0,412.2,2,460,2
2019,433.0,354.0,478.3,437.8,2,560,2
2019,571.2,544.2,567.0,640.7,2,680,2
2019,516.9,573.7,605.9,541.7,1,800,1
2019,622.5,641.1,631.2,725.6,1,760,3
2019,563.5,612.4,593.4,449.9,1,560,3
2019,406.6,465.4,514.6,457.1,1,580,1
2019,410.5,450.9,445.3,500.6,1,580,1
2019,477.7,599.1,578.4,567.6,1,620,1
2019,512.5,522.2,530.6,628.5,1,460,3
2019,417.2,525.6,524.8,425.6,1,520,3
2019,446.7,470.5,410.7,371.3,1,420,1
2019,528.8,460.4,478.5,478.5,1,440,1
2019,455.9,504.6,513.6,465.8,1,580,1
2019,515.6,542.7,459.4,489.6,1,920,1
2019,491.2,504.1,550.2,520.6,1,720,1
2019,457.8,452.1,472.8,470.7,1,560,1
2019,421.8,536.6,506.3,619.3,1,580,1
2019,0.0,0.0,0.0,0.0,2,480,2
2019,408.7,533.1,521.0,514.0,1,600,1
2019,596.4,541.3,580.7,656.6,2,860,2
2019,518.7,615.7,592.0,634.4,1,680,3
2019,389.1,367.6,470.5,435.2,1,280,1
2019,386.9,481.1,434.4,479.0,2,440,2
2019,496.0,493.9,463.3,567.7,1,600,1
2019,470.5,495.3,482.2,434.3,1,560,1
2019,569.7,610.6,603.7,727.5,3,580,2
2019,428.0,332.6,487.3,481.1,1,640,1
2019,447.0,436.8,503.5,529.0,2,740,2
2019,505.1,402.1,469.0,403.6,3,720,2
2019,547.1,506.3,560.3,679.8,1,600,1
2019,563.2,597.0,589.8,731.7,1,800,1
2019,416.6,504.5,570.5,369.3,1,740,1
2019,487.1,573.6,528.7,528.0,1,580,1
2019,575.0,575.2,548.4,557.5,2,760,2
2019,403.6,500.0,552.8,436.3,2,540,2
2019,497.6,536.3,532.3,458.3,1,580,1
2019,505.5,424.6,470.2,430.7,3,360,2
2019,562.7,603.7,589.5,668.9,2,720,2
2019,400.8,439.1,404.8,414.3,3,600,2
2019,393.5,429.3,449.5,398.8,1,380,1
2019,421.2,448.1,401.9,547.8,2,460,2
2019,492.0,447.3,440.4,454.8,1,400,3
2019,544.0,609.8,538.1,695.4,1,580,3
2019,447.0,374.9,566.6,439.7,1,880,1
2019,470.0,519.5,513.3,613.4,1,480,3
2019,456.8,494.9,501.1,475.9,1,360,1
2019,370.7,459.2,473.4,396.9,1,520,1
2019,572.2,614.0,606.9,616.0,1,820,1
2019,437.9,468.5,422.6,422.3,2,460,2
2019,419.5,389.8,443.5,376.9,1,580,1
2019,545.6,540.9,556.3,619.8,1,680,1
2019,520.0,547.5,557.7,452.6,1,620,1
2019,333.7,493.8,522.0,421.6,2,320,2
2019,507.4,531.5,553.0,543.7,1,600,3
2019,458.3,558.2,504.3,401.9,1,820,1
2019,478.2,538.8,540.3,691.4,1,740,1
2019,392.2,448.6,405.3,387.5,1,460,1
2019,504.0,457.0,495.8,404.5,1,600,1
2019,442.3,450.1,352.0,456.5,1,340,1
2019,560.1,577.3,592.2,629.3,3,600,2
2019,563.4,629.6,627.8,709.1,1,840,1
2019,462.8,555.5,557.4,472.0,2,880,2
2019,438.0,494.4,496.7,430.7,2,480,2
2019,414.4,512.5,491.5,451.4,3,300,2
2019,401.1,453.8,532.2,439.0,2,320,2
2019,486.3,486.4,502.7,533.8,1,600,1
2019,617.2,724.3,683.2,773.0,1,640,1
2019,464.7,417.3,487.4,538.0,2,580,2
2019,410.7,545.4,558.9,482.5,2,600,2
2019,406.1,477.4,484.3,449.8,2,660,2
2019,544.6,548.0,516.5,694.9,1,800,3
2019,426.9,544.8,523.5,618.9,1,540,1
2019,520.0,567.5,587.6,591.8,1,480,1
2019,526.2,582.0,506.5,638.6,1,820,1
2019,554.3,574.6,575.0,440.9,2,560,2
2019,600.5,596.7,616.0,768.3,3,760,2
2019,544.5,530.0,509.5,525.4,2,560,2
2019,380.1,472.7,491.6,455.6,1,340,3
2019,473.3,471.4,554.6,622.2,1,660,1
2019,527.2,565.6,584.4,618.3,1,560,1
2019,351.9,373.8,327.5,372.2,1,280,1
2019,484.0,469.7,544.1,479.4,1,600,1
2019,461.9,497.3,531.5,420.1,2,700,2
2019,479.3,532.7,535.9,593.7,1,560,1
2019,453.7,533.3,510.6,366.5,1,780,1
2019,581.7,543.8,588.8,582.8,1,520,1
2019,455.8,472.4,475.9,458.1,2,0,2
2019,437.2,460.8,507.4,486.3,2,360,2
2019,395.9,560.9,552.2,552.5,2,700,2
2019,380.8,374.6,511.9,489.4,1,500,1
2019,575.7,604.3,584.0,692.0,2,880,2
2019,407.3,480.3,570.2,394.0,3,540,2
2019,499.0,455.5,514.2,394.0,1,0,1
2019,476.7,358.6,408.6,433.5,1,320,1
2019,455.6,363.9,499.6,475.3,1,520,3
2019,470.1,407.3,542.9,612.3,2,560,2
2019,377.5,421.0,477.7,508.6,2,280,2
2019,425.6,408.3,469.8,561.8,1,500,1
2019,534.4,427.8,574.6,620.9,1,660,1
2019,374.6,368.8,371.0,409.9,1,440,3
2019,399.3,427.3,484.4,545.4,1,700,1
2019,508.9,550.6,540.1,501.5,1,520,1
2019,537.0,610.6,611.0,617.2,1,860,3
2019,470.7,547.1,598.5,480.3,1,640,1
2019,567.6,527.7,555.8,395.4,1,640,1
2019,381.4,462.6,361.7,362.5,1,160,1
2019,495.0,507.1,541.8,608.7,2,500,2
2019,414.6,446.3,438.9,390.1,2,460,2
2019,512.5,420.5,561.5,601.1,1,800,3
2019,386.8,330.2,452.8,413.2,1,320,1
2019,389.6,558.2,525.8,394.7,1,540,1
2019,468.5,492.1,506.0,589.5,2,600,2
2019,442.5,480.1,558.9,647.8,3,900,2
2019,546.4,604.9,603.4,588.0,1,680,1
2019,454.7,406.7,452.9,380.7,1,520,1
2019,421.3,571.6,506.2,535.3,1,500,1
2019,367.5,443.7,484.4,567.6,1,580,1
2019,556.8,631.3,599.7,610.6,1,520,1
2019,551.1,640.3,619.9,453.2,1,600,1
2019,421.7,433.8,431.6,448.8,2,440,2
2019,569.9,576.7,552.6,667.0,1,640,1
2019,561.9,467.2,556.1,483.9,2,720,2
2019,438.4,422.1,459.6,482.8,1,540,3
2019,423.4,446.6,462.3,506.6,2,420,2
2019,427.3,538.9,518.8,612.2,2,660,2
2019,426.3,388.0,399.1,439.2,1,340,1
2019,490.5,512.0,527.9,596.9,1,520,1
2019,446.4,524.3,563.2,503.4,2,560,2
2019,502.9,548.2,507.8,502.0,1,640,3
2019,490.2,546.6,536.0,426.6,1,460,1
2019,637.0,600.0,596.5,651.9,1,680,3
2019,488.1,514.9,527.5,412.1,1,780,1
2019,433.5,475.9,510.3,500.6,1,560,1
2019,398.4,536.4,551.3,475.4,1,720,3
2019,437.1,504.0,541.7,455.0,1,420,1
2019,591.4,533.8,508.5,466.4,1,820,1
2019,477.4,543.9,537.3,408.2,1,520,1
2019,506.5,490.7,552.4,464.6,1,600,3
2019,511.6,549.9,543.3,570.4,1,540,1
2019,542.2,538.1,564.2,772.0,1,560,1
2019,397.3,472.5,469.1,443.5,1,660,1
2019,575.6,638.4,622.6,756.8,2,660,2
2019,502.5,564.6,591.4,569.9,1,620,3
2019,471.5,506.6,567.4,541.4,1,520,1
2019,514.4,515.5,570.6,597.3,1,800,1
2019,479.3,462.1,536.6,527.1,1,640,3
2019,555.3,601.0,581.6,707.0,1,640,3
2019,645.7,578.7,585.1,755.2,1,900,1
2019,413.8,558.7,558.2,391.8,2,600,2
2019,366.9,500.9,539.1,409.1,2,540,2
2019,499.1,599.7,589.0,750.7,2,640,2
2019,372.4,503.5,545.3,424.1,1,580,1
2019,678.2,676.9,632.2,838.8,1,960,1
2019,423.5,452.0,476.9,510.5,3,480,2
2019,596.9,594.7,548.6,684.3,1,780,3
2019,616.1,628.7,592.6,611.6,1,940,1
2019,458.4,557.4,584.6,708.2,2,760,2
2019,424.5,499.7,555.7,462.3,1,600,1
2019,454.6,565.2,538.9,512.5,1,620,1
2019,394.4,399.9,332.1,438.5,1,480,1
2019,432.4,403.7,497.5,379.2,1,500,1
2019,543.6,547.9,550.7,626.0,3,580,2
2019,396.4,544.7,486.9,540.1,1,320,1
2019,548.4,575.8,594.4,731.3,1,900,1
2019,498.0,496.9,498.1,578.9,1,680,1
2019,558.3,619.4,607.7,581.1,3,760,2
2019,537.5,590.2,567.5,414.1,2,840,2
2019,461.1,531.3,511.4,376.6,1,680,1
2019,456.9,506.2,519.2,368.1,3,580,2
2019,466.4,579.7,542.8,573.4,1,680,3
2019,546.6,590.2,577.6,671.5,2,700,2
2019,636.8,564.7,606.9,683.3,1,780,1
2019,438.1,471.6,515.1,433.8,1,600,1
2019,387.9,500.2,499.8,511.2,1,720,1
2019,392.9,404.5,488.0,412.6,1,500,1
2019,430.5,376.1,485.0,582.8,2,820,2
2019,434.0,453.4,465.0,414.1,1,520,1
2019,547.9,483.9,610.7,654.2,1,720,1
2019,338.9,384.1,448.1,359.0,1,0,1
2019,456.1,503.5,549.8,447.7,1,580,3
2019,373.4,320.7,400.2,418.5,1,0,1
2019,425.1,479.7,473.0,427.8,1,0,1
2019,439.9,515.1,532.8,474.8,1,640,1
2019,423.2,386.7,470.6,398.3,2,660,2
2019,432.6,502.5,485.0,435.2,1,420,1
2019,406.7,394.3,484.1,389.1,2,440,2
2019,517.8,519.1,490.2,401.6,2,440,2
2019,406.6,374.6,528.5,435.4,1,520,1
2019,579.2,675.5,615.7,611.5,1,820,1
2019,515.5,553.2,536.4,370.2,2,340,2
2019,624.3,596.4,604.7,630.0,1,540,1
2019,413.1,403.3,494.5,543.1,1,400,3
2019,433.6,384.5,483.8,602.9,2,620,2
2019,488.3,457.0,478.7,360.0,1,620,1
2019,486.6,481.3,551.5,510.2,1,900,1
2019,429.1,404.9,517.8,384.1,1,440,1
2019,459.1,427.5,477.8,380.4,1,240,1
2019,435.3,446.2,500.0,391.2,1,500,1
2019,578.3,619.6,586.2,564.0,1,600,1
2019,475.5,458.9,517.8,473.4,1,560,1
2019,431.2,485.7,507.4,393.1,1,620,1
2019,477.5,544.6,545.2,425.2,3,640,2
2019,517.1,495.0,554.7,484.5,2,660,2
2019,535.9,566.1,590.1,458.6,1,320,1
2019,561.9,493.2,520.8,427.6,1,560,3
2019,570.0,609.1,618.4,732.5,3,940,2
2019,485.4,553.2,582.1,526.3,1,500,3
2019,520.5,527.9,501.2,437.3,1,540,1
2019,339.2,442.6,494.2,418.7,2,600,2
2019,492.5,513.0,532.4,533.5,2,580,2
2019,426.2,535.0,464.5,446.9,1,560,1
2019,404.9,507.3,556.1,436.0,1,600,1
2019,546.4,578.7,571.4,500.8,2,860,2
2019,422.0,510.4,517.6,536.8,2,520,2
2019,500.2,521.6,496.4,570.4,2,660,2
2019,363.6,490.2,452.0,402.9,2,340,2
2019,552.0,633.2,586.5,644.9,3,660,2
2019,600.6,607.5,547.2,617.7,1,780,1
2019,395.2,551.1,528.9,502.6,1,540,1
2019,342.3,460.2,406.6,432.6,2,260,2
2019,399.1,375.3,503.2,453.2,1,320,3
2019,498.7,541.4,558.9,560.2,2,680,2
2019,571.3,584.4,546.9,696.2,1,620,1
2019,403.8,412.2,515.3,413.5,2,620,2
2019,382.6,473.3,461.9,453.2,1,300,1
2019,586.7,580.6,573.3,617.9,1,580,1
2019,375.1,393.6,426.3,363.2,1,300,1
2019,578.0,603.2,610.5,583.5,1,740,1
2019,507.9,538.9,542.7,549.0,2,740,2
2019,460.9,411.1,530.6,416.8,2,540,2
2019,449.1,525.1,480.2,580.1,1,660,1
2019,469.2,495.2,547.9,452.5,2,620,2
2019,416.6,508.6,397.5,403.6,1,600,1
2019,422.2,512.6,510.0,564.6,2,600,2
2019,416.6,393.8,488.7,384.0,2,480,2
2019,505.3,631.0,585.6,618.5,1,620,3
2019,579.6,648.9,622.4,852.4,1,820,1
2019,564.4,632.9,600.2,726.1,1,800,1
2019,592.1,641.2,606.4,608.5,3,780,2
2019,459.2,557.7,518.2,446.5,2,580,2
2019,366.8,501.0,545.0,458.9,1,360,3
2019,462.7,403.0,520.8,505.0,1,560,1
2019,438.9,371.8,463.6,486.2,1,480,1
2019,380.9,359.1,445.3,382.8,1,620,1
2019,597.9,615.9,594.2,685.0,3,800,2
2019,474.7,402.0,450.2,430.2,1,540,1
2019,340.4,352.1,358.1,589.9,1,500,1
2019,391.8,380.4,488.4,490.8,1,500,1
2019,457.6,462.3,495.6,431.4,1,560,1
2019,501.9,542.6,493.6,515.7,1,640,3
2019,698.6,696.2,633.2,831.2,1,900,1
2019,447.3,462.5,478.4,398.4,2,520,2
2019,511.0,468.0,487.9,428.8,1,360,1
2019,438.0,381.9,438.1,474.2,2,340,2
2019,550.6,585.8,620.4,787.7,2,600,2
2019,477.5,488.4,541.4,576.7,2,560,2
2019,446.4,514.5,460.0,527.9,1,620,1
2019,494.6,428.5,470.7,451.3,2,480,2
2019,511.0,366.9,470.0,556.1,1,380,1
2019,337.3,503.5,483.1,446.4,2,400,2
2019,528.6,621.9,538.9,692.8,1,640,3
2019,492.8,486.9,545.4,401.4,2,0,2
2019,618.1,628.3,538.8,629.7,1,640,1
2019,391.8,318.9,394.2,421.4,2,440,2
2019,627.3,615.6,626.3,826.6,3,900,2
2019,493.3,586.4,593.8,539.1,3,920,2
2019,370.3,490.5,517.1,391.2,2,620,2
2019,661.8,658.4,631.6,844.8,1,820,3
2019,454.0,514.4,549.5,436.2,1,560,1
2019,350.1,447.8,422.0,384.2,1,560,1
2019,483.2,592.7,547.3,492.5,1,560,1
2019,561.8,640.0,607.9,643.6,1,800,1
2019,388.3,362.6,468.5,449.6,1,500,1
2019,416.9,551.8,529.5,535.9,2,760,2
2019,345.9,457.9,387.5,427.5,1,420,1
2019,389.6,402.5,474.0,444.5,2,320,2
2019,524.9,551.9,569.7,496.9,2,720,2
2019,482.2,557.3,562.4,694.7,1,560,1
2019,641.7,660.5,658.5,784.7,1,820,1
2019,478.6,555.6,595.7,461.2,1,640,1
2019,476.2,481.6,521.4,393.4,2,500,2
2019,494.4,395.1,479.7,539.2,2,560,2
2019,587.6,635.5,653.6,431.0,1,560,1
2019,639.3,631.2,584.9,733.4,1,900,1
2019,460.2,449.3,495.3,493.0,1,700,1
2019,557.6,529.3,543.7,467.7,3,480,2
2019,533.4,543.3,567.1,531.3,1,840,1
2019,396.0,524.2,524.4,478.1,1,560,3
2019,516.2,505.0,505.1,592.5,1,600,1
2019,491.0,445.3,442.9,368.5,1,500,1
2019,370.8,512.4,504.5,435.9,2,520,2
2019,406.8,395.3,465.4,374.9,1,480,1
2019,578.8,560.0,588.5,717.7,3,940,2
2019,411.6,401.4,530.0,419.7,1,620,3
2019,509.2,445.0,489.2,437.3,1,480,1
2019,514.8,572.4,550.6,636.6,1,580,3
2019,545.0,548.0,560.8,543.4,2,520,2
2019,530.2,534.2,572.9,588.7,2,700,2
2019,462.8,485.4,503.6,417.8,1,520,1
2019,573.2,574.6,532.8,762.3,3,820,2
2019,509.3,484.4,534.8,458.2,1,500,3
2019,525.4,353.1,497.8,547.3,1,640,1
2019,408.3,347.9,432.0,410.5,1,380,1
2019,445.2,455.9,489.0,564.5,1,560,1
2019,585.2,625.2,602.8,584.5,1,740,3
2019,369.1,342.1,468.1,460.1,1,480,1
2019,415.5,453.6,516.3,392.9,1,0,1
2019,371.6,381.0,342.8,520.1,3,600,2
2019,608.5,640.2,602.3,619.7,1,660,1
2019,453.3,537.7,504.4,579.8,1,400,1
2019,493.4,332.0,414.3,467.5,1,440,1
2019,470.2,538.2,580.2,638.8,2,760,2
2019,534.0,587.9,543.0,502.8,1,680,1
2019,547.1,562.9,543.7,572.0,2,520,2
2019,471.4,552.6,516.5,518.2,2,580,2
2019,545.2,568.4,561.3,451.6,1,520,1
2019,446.3,504.7,524.0,482.9,1,580,1
2019,559.1,546.1,587.8,592.0,1,520,1
2019,407.2,445.0,533.3,461.8,3,480,2
2019,610.0,600.6,609.3,729.8,1,920,1
2019,481.0,428.5,486.9,378.5,1,740,1
2019,557.0,575.1,553.9,595.7,1,560,1
2019,603.7,648.3,616.9,758.7,1,920,1
2019,497.5,465.5,475.2,603.7,1,880,1
2019,578.1,628.8,596.3,714.1,3,760,2
2019,463.5,564.7,564.6,516.7,2,600,2
2019,635.2,677.5,643.3,663.0,1,840,1
2019,639.5,575.8,632.3,635.0,1,840,1
2019,482.8,480.2,552.6,523.5,1,500,1
2019,525.7,519.1,520.6,502.7,3,600,2
2019,542.9,499.5,487.3,489.1,1,500,1
2019,401.1,401.7,399.8,372.5,1,0,1
2019,565.2,568.9,557.3,696.4,2,700,2
2019,359.0,438.7,418.0,402.5,1,500,1
2019,455.0,463.0,515.8,388.6,1,540,1
2019,551.3,581.0,570.8,578.4,1,800,1
2019,526.3,515.6,436.6,489.3,2,860,2
2019,421.5,431.5,454.3,399.1,2,520,2
2019,523.4,572.7,576.5,661.3,1,780,1
2019,530.5,565.4,509.0,429.9,1,480,1
2019,643.6,659.1,634.2,820.7,1,840,3
2019,446.3,439.1,506.9,431.2,1,580,1
2019,617.2,708.6,577.3,637.6,1,880,1
2019,474.5,524.1,524.7,490.4,2,660,2
2019,532.7,502.6,566.6,376.6,1,880,3
2019,470.0,573.8,468.4,459.5,2,620,2
2019,403.2,353.9,507.6,363.8,1,300,1
2019,494.2,563.0,539.1,497.5,1,680,3
2019,357.5,387.7,432.8,578.8,1,560,3
2019,423.4,455.0,532.4,540.5,1,540,3
2019,400.4,444.2,495.1,410.5,2,360,2
2019,404.7,450.8,481.8,425.2,1,560,1
2019,528.2,489.3,564.7,620.8,2,400,2
2019,394.6,431.4,460.1,395.6,2,580,2
2019,485.8,543.2,544.8,586.6,1,580,3
2019,509.0,613.9,572.6,631.3,1,640,1
2019,430.8,419.5,546.4,601.3,1,520,1
2019,350.9,422.9,520.9,389.8,1,560,3
2019,404.4,442.8,474.5,441.1,2,520,2
2019,460.1,555.0,483.8,405.3,1,500,1
2019,574.1,600.7,590.4,514.7,1,580,3
2019,448.4,511.9,521.4,519.6,2,480,2
2019,381.4,520.3,466.9,541.4,2,360,2
2019,486.3,514.0,542.5,467.7,2,460,2
2019,461.9,515.3,496.4,502.4,1,560,1
2019,581.3,600.9,605.2,640.9,1,640,1
2019,627.9,587.4,596.6,575.6,1,600,3
2019,406.9,378.1,485.9,361.2,2,0,2
2019,377.6,459.0,505.6,391.2,1,480,1
2019,492.1,552.3,518.6,465.1,1,560,1
2019,534.7,492.7,526.6,624.9,1,720,3
2019,525.4,558.2,567.4,439.8,2,460,2
2019,576.6,493.1,513.0,549.7,1,600,1
2019,413.6,481.4,514.0,474.2,2,680,2
2019,373.5,395.6,438.4,465.7,1,620,1
2019,467.8,587.2,530.0,423.7,1,720,1
2019,387.8,383.0,530.4,457.2,2,560,2
2019,540.8,605.3,579.9,585.4,3,820,2
2019,470.3,547.5,498.4,482.8,1,740,1
2019,350.4,365.3,393.7,525.1,1,340,1
2019,387.8,407.4,534.0,415.2,2,480,2
2019,370.6,350.7,399.6,516.9,1,480,1
2019,533.0,546.2,482.0,490.9,1,620,3
2019,604.8,659.9,617.1,688.0,1,740,1
2019,611.1,643.6,608.1,739.6,2,760,2
2019,404.7,548.5,572.5,631.1,1,520,1
2019,433.8,510.8,457.6,458.4,1,360,1
2019,421.8,526.5,553.1,498.1,1,560,1
2019,501.7,560.4,529.1,586.9,3,440,2
2019,573.1,615.5,597.7,679.6,1,700,3
2019,498.1,530.0,556.7,631.8,1,480,1
2019,498.4,520.9,523.0,661.2,1,560,3
2019,384.4,437.9,523.2,427.9,1,560,1
2019,370.4,487.9,508.6,407.3,1,400,1
2019,558.8,500.4,561.2,483.2,2,720,2
2019,518.4,509.9,561.4,579.8,1,600,1
2019,437.9,452.9,553.8,509.0,1,360,1
2019,497.6,501.6,528.8,431.1,1,440,1
2019,442.3,473.4,506.4,564.5,1,540,1
2019,538.9,472.8,569.9,567.6,1,520,3
2019,408.8,432.3,422.9,484.6,2,800,2
2019,464.0,546.7,528.7,467.2,1,580,1
2019,437.3,570.2,488.5,380.0,1,580,1
2019,490.5,477.6,527.8,422.5,2,540,2
2019,362.3,366.2,397.8,390.3,1,540,1
2019,441.5,476.4,434.9,385.6,1,560,1
2019,522.6,565.8,556.1,587.1,1,540,3
2019,395.9,404.4,348.0,569.8,1,360,1
2019,462.6,602.8,544.8,525.6,1,560,1
2019,533.2,548.0,512.8,522.8,1,780,1
2019,450.9,389.2,474.5,393.1,2,300,2
2019,380.5,462.6,434.0,517.0,1,0,1
2019,512.8,580.8,585.6,589.2,1,860,1
2019,379.8,563.3,538.3,600.3,1,740,1
2019,379.9,432.9,548.1,589.4,2,600,2
2019,504.0,520.6,553.5,562.8,1,560,1
2019,422.3,540.2,549.7,648.9,3,580,2
2019,519.7,518.9,558.2,665.3,1,880,1
2019,444.2,538.0,513.1,582.7,1,720,1
2019,381.2,434.2,535.2,494.6,1,500,3
2019,556.2,506.2,502.1,634.0,2,740,2
2019,446.9,532.0,542.9,631.5,1,800,3
2019,397.7,491.6,495.3,584.0,2,680,2
2019,501.0,580.1,554.3,565.8,3,940,2
2019,441.3,603.1,561.9,504.7,1,540,1
2019,501.6,592.4,593.2,769.4,1,580,1
2019,512.0,564.4,501.7,547.8,1,560,1
2019,356.3,631.0,561.7,596.5,1,660,1
2019,422.0,374.9,405.6,405.0,1,340,1
2019,415.6,437.8,485.5,399.4,1,580,3
2019,506.1,565.5,555.6,493.1,1,560,1
2019,469.9,550.4,583.2,615.5,2,700,2
2019,477.7,577.1,543.4,414.3,1,580,1
2019,496.3,568.9,522.5,488.4,2,660,2
2019,416.1,432.2,497.9,423.5,1,540,1
2019,375.3,424.9,485.7,484.3,1,380,1
2019,412.0,471.4,540.7,540.4,1,580,1
2019,512.5,566.9,588.9,622.4,1,700,1
2019,423.9,535.5,524.7,555.6,1,500,1
2019,416.7,534.8,505.8,413.8,1,560,1
2019,421.8,456.4,479.7,422.2,1,320,1
2019,511.1,466.1,498.1,441.0,2,400,2
2019,451.2,439.9,499.2,628.6,1,840,1
2019,394.6,521.3,504.3,412.9,1,560,1
2019,504.5,550.9,541.6,624.5,1,880,1
2019,398.9,325.4,491.8,469.0,1,420,1
2019,412.9,376.5,489.8,418.8,2,360,2
2019,471.2,391.3,446.6,449.6,1,620,3
2019,420.4,445.5,527.8,565.9,2,840,2
2019,439.3,477.6,507.0,403.2,1,580,1
2019,455.1,523.8,558.3,359.4,1,820,1
2019,579.1,624.8,584.4,633.2,1,580,1
2019,442.8,497.2,482.1,420.4,2,320,2
2019,569.6,564.0,588.8,657.1,1,760,3
2019,466.7,394.5,365.0,483.3,1,380,3
2019,645.7,666.9,658.3,727.3,1,620,1
2019,551.1,582.6,508.8,391.3,1,960,1
2019,466.5,474.5,420.4,509.7,1,700,1
2019,567.3,613.9,600.1,644.4,1,820,1
2019,429.2,499.5,472.6,415.3,1,500,1
2019,504.5,543.7,550.5,576.1,2,540,2
2019,508.3,452.5,507.4,713.4,1,300,3
2019,424.7,506.1,511.6,551.0,2,500,2
2019,593.0,475.3,553.4,566.1,1,620,1
2019,434.7,517.3,510.8,440.6,1,620,3
2019,556.0,591.7,583.7,674.3,1,820,3
2019,493.7,544.1,584.0,556.0,3,640,2
2019,587.6,588.5,582.1,621.5,1,880,1
2019,524.8,598.1,610.4,596.6,1,500,1
2019,517.4,498.8,587.8,449.5,2,660,2
2019,416.0,486.7,565.5,547.6,1,600,1
2019,396.0,357.0,493.8,520.3,2,580,2
2019,562.4,554.5,543.4,442.3,2,680,2
2019,405.3,372.1,496.8,492.4,1,660,1
2019,452.2,440.7,483.0,363.0,1,460,1
2019,616.8,683.4,591.8,764.9,1,520,1
2019,461.2,567.7,554.4,588.6,2,820,2
2019,495.7,552.0,532.2,399.2,2,580,2
2019,405.1,354.1,405.1,458.0,1,280,1
2019,374.2,531.5,501.7,591.8,1,620,1
2019,397.9,392.8,445.8,421.7,1,320,1
2019,542.5,566.7,587.2,465.9,1,640,1
2019,352.7,332.6,471.9,418.1,1,360,1
2019,337.6,394.8,463.3,575.3,1,360,3
2019,542.1,456.9,548.4,514.5,2,580,2
2019,396.8,522.4,530.9,607.8,2,540,2
2019,456.0,429.1,518.7,443.8,2,320,2
2019,533.6,549.0,549.0,474.0,2,700,2
2019,489.4,446.3,531.3,434.4,1,680,3
2019,494.1,533.5,436.6,430.7,2,720,2
2019,0.0,587.8,533.9,0.0,1,760,3
2019,631.5,623.6,628.1,681.3,1,680,1
2019,561.2,623.5,591.6,682.0,3,800,2
2019,387.1,436.2,469.7,482.2,2,320,2
2019,526.9,486.6,488.2,651.6,1,580,3
2019,381.5,403.0,477.6,544.4,2,580,2
2019,469.4,530.2,507.9,471.0,1,460,1
2019,548.4,512.1,513.0,641.8,2,520,2
2019,418.7,486.9,506.0,600.3,1,660,1
2019,530.0,595.1,559.1,539.5,1,620,3
2019,416.9,438.8,496.6,385.5,1,480,1
2019,400.3,528.5,506.7,405.8,1,560,1
2019,437.8,480.2,418.2,362.0,2,620,2
2019,391.8,397.1,504.1,427.7,1,340,1
2019,455.0,510.3,574.7,689.6,3,880,2
2019,452.1,576.3,528.6,460.1,1,620,1
2019,430.2,454.9,438.4,484.7,2,480,2
2019,508.4,574.2,540.7,639.7,3,800,2
2019,464.0,589.5,612.4,714.5,1,600,1
2019,581.6,563.2,578.4,531.9,3,780,2
2019,443.2,474.2,568.5,399.4,2,460,2
2019,628.6,664.6,613.2,682.5,1,680,1
2019,511.1,584.1,591.9,421.8,2,800,2
2019,481.7,570.5,531.3,409.1,2,820,2
